"144","1480","ENGINEERING RESEARCH CENTERS","33"
"145","7680","Broadening Participation - ENG","33"
"146","7741","BROAD PARTIC IN ENG (BRIGE)","33"
"147","1144","Molecular Biophysics","36"
"148","1174","POPULATION DYNAMICS","37"
"149","1491","BIOTECsBIOCHEM & BIOMASS ENG","38"
"150","1738","ADVANCE - INSTITUTIONAL TRANSF","39"
"151","1335","IGERT FULL PROPOSALS","40"
"152","1668","FED CYBER SERV: SCHLAR FOR SER","41"
"153","7261","PROGRAM EVALUATION","41"
"154","K628",,"41"
"155","1335","IGERT FULL PROPOSALS","42"
"156","7201","NUCLEAR ASTROPHYSICS","44"
"157","7282","ACC PHYSICS & PHYSICS INSTRUM","44"
"158","7235","UNDERGROUND PHYSICS","44"
"159","1234","NUCLEAR PRECISION MEASUREMENTS","44"
"160","1181","ECOSYSTEM STUDIES","46"
"161","1195","LONG TERM ECOLOGICAL RESEARCH","46"
"162","5209","ENVIR SOCIAL & BEHAVIOR SCIENC","46"
"163","7298","COLLABORATIVE RESEARCH","46"
"164","1536","S-STEM:SCHLR SCI TECH ENG&MATH","48"
"165","5112","ANTARCTIC EARTH SCIENCES","49"
"166","5116","ANTARCTIC GLACIOLOGY","49"
"167","1253","OFFICE OF MULTIDISCIPLINARY AC","50"
"168","1253","OFFICE OF MULTIDISCIPLINARY AC","51"
"169","7179","GRAD TEACHING FELLOWS IN K-12","51"
"170","1515","AGEP","53"
"171","1253","OFFICE OF MULTIDISCIPLINARY AC","56"
"172","7352","COMPUTING PROCESSES & ARTIFACT","57"
"173","7945","DES AUTO FOR MICRO & NANO SYST","57"
"174","8246","GEMINI TELESCOPES-OPERATIONS","59"
"175","4204","GEMINI OBSERVATORIES","59"
"176","043F","GEMINI","59"
"177","044F","GEMINI-OPERATIONS &MAINTENANCE","59"
"178","8279","GEMINI TELESCOPES-CHILEAN ACCT","59"
"179","1320","ECONOMICS","60"
"180","5418","OCE SPECIAL PROGRAMS","63"
"181","5720","OCEAN DRILLING PROGRAM","63"
"182","6899","OCE","63"
"183","7699","ICER","63"
"184","1335","IGERT FULL PROPOSALS","64"
"185","1335","IGERT FULL PROPOSALS","65"
"186","1335","IGERT FULL PROPOSALS","66"
"187","1335","IGERT FULL PROPOSALS","67"
"188","7316","EAPSI","67"
"189","1329","PLANT GENOME RESEARCH PROJECT","68"
"190","1697","OPPORT FOR ENHANCING DIVERSITY","70"
"191","7611","GEO TEACH","70"
"192","0730",,"71"
"193","0734",,"71"
"194","1217","EXTRAGALACTIC ASTRON & COSMOLO","73"
"195","1266","APPLIED MATHEMATICS","74"
"196","1217","EXTRAGALACTIC ASTRON & COSMOLO","75"
"197","1217","EXTRAGALACTIC ASTRON & COSMOLO","76"
"198","1266","APPLIED MATHEMATICS","77"
"199","1714","SPECIAL PROJECTS - CISE","78"
"200","7359","COMPUTING RES INFRASTRUCTURE","78"
"201","7367","Cyber-Human Systems (CHS)","78"
"202","5740","CLIMATE & LARGE-SCALE DYNAMICS","79"
"203","7244","COMPUTATIONAL PHYSICS","79"
"204","7476","ETF","79"
"205","7619","EQUIPMENT ACQUISITIONS","79"
"206","7781","PETASCALE - TRACK 1","79"
"207","7367","Cyber-Human Systems (CHS)","80"
"208","072F","ARRV - CONSTRUCTION","82"
"209","7619","EQUIPMENT ACQUISITIONS","83"
"210","7781","PETASCALE - TRACK 1","83"
"211","5282","HUMAN ORIG: MOVING IN NEW DIR","84"
"212","1610","PHYSICAL OCEANOGRAPHY","85"
"213","1680","OCEAN TECH & INTERDISC COORDIN","85"
"214","5418","OCE SPECIAL PROGRAMS","85"
"215","1650","BIOLOGICAL OCEANOGRAPHY","85"
"216","6899","OCE","85"
"217","1536","S-STEM:SCHLR SCI TECH ENG&MATH","86"
"218","1536","S-STEM:SCHLR SCI TECH ENG&MATH","87"
"219","1536","S-STEM:SCHLR SCI TECH ENG&MATH","88"
"220","1536","S-STEM:SCHLR SCI TECH ENG&MATH","89"
"221","1536","S-STEM:SCHLR SCI TECH ENG&MATH","90"
"222","1978","PROJECTS","91"
"223","7298","COLLABORATIVE RESEARCH","91"
"224","7742","PIRE","91"
"225","7298","COLLABORATIVE RESEARCH","93"
"226","9150","EXP PROG TO STIM COMP RES","93"
"227","1636","GEOTECHNICAL ENGINEERING","93"
"228","5514","OPERATIONS RESEARCH","93"
"229","7742","PIRE","93"
"230","1634","GEOMECHANICS & GEOMATERIALS","93"
"231","7298","COLLABORATIVE RESEARCH","94"
"232","1699","COGNEURO","94"
"233","7742","PIRE","94"
"234","7298","COLLABORATIVE RESEARCH","95"
"235","9150","EXP PROG TO STIM COMP RES","95"
"236","7644","ENERGY FOR SUSTAINABILITY","95"
"237","7742","PIRE","95"
"238","1181","ECOSYSTEM STUDIES","96"
"239","1690","EDUCATION/HUMAN RESOURCEsCE","97"
"240","5221","ARCTIC SOCIAL SCIENCES","97"
"241","7437","CENTRES FOR OCEAN SCI EDU EXCE","97"
"242","9150","EXP PROG TO STIM COMP RES","97"
"243","7437","CENTRES FOR OCEAN SCI EDU EXCE","99"
"244","7487","BROADENING PARTICIPATION","100"
"245","1329","PLANT GENOME RESEARCH PROJECT","100"
"246","7783","UNGRAD RES MENTORING IN BIO","100"
"247","1139","RSCH EXPER FOR UNDERGRAD SITES","100"
"248","1580","INSTRUMENTATION & FACILITIES","102"
"249","5292","ANTARCTIC INTEGRATED SYS SCI","103"
"250","5221","ARCTIC SOCIAL SCIENCES","104"
"251","7711","INTERNATIONAL POLAR YEAR","104"
"252","7719","DEL","104"
"253","7689","ASSEMBLING THE TREE OF LIFE","105"
"254","5292","ANTARCTIC INTEGRATED SYS SCI","106"
"255","5292","ANTARCTIC INTEGRATED SYS SCI","107"
"256","7645","DISCOVERY RESEARCH K-12","109"
"257","7645","DISCOVERY RESEARCH K-12","110"
"258","1795","ROBERT NOYCE SCHOLARSHIP PGM","111"
"259","7908","Teaching & Mstr Tchng Fellows","111"
"260","1795","ROBERT NOYCE SCHOLARSHIP PGM","112"
"261","7908","Teaching & Mstr Tchng Fellows","112"
"262","9150","EXP PROG TO STIM COMP RES","112"
"263","1574","GEOPHYSICS","113"
"264","1574","GEOPHYSICS","115"
"265","7335","WORKFORCE IN THE MATHEMAT SCI","116"
"266","1263","PROBABILITY","116"
"267","7335","WORKFORCE IN THE MATHEMAT SCI","117"
"268","1263","PROBABILITY","117"
"269","1266","APPLIED MATHEMATICS","117"
"270","1260","INFRASTRUCTURE PROGRAM","117"
"271","I261",,"117"
"272","9150","EXP PROG TO STIM COMP RES","119"
"273","7335","WORKFORCE IN THE MATHEMAT SCI","119"
"274","5111","ANTARCTIC ORGANISMS & ECOSYST","122"
"275","5112","ANTARCTIC EARTH SCIENCES","124"
"276","1647","ANTARCTIC INSTRUM & SUPPORT","124"
"277","5112","ANTARCTIC EARTH SCIENCES","125"
"278","7179","GRAD TEACHING FELLOWS IN K-12","127"
"279","7657","Integrative Ecologi Physiology","128"
"280","7658","Physiolg Mechansms&Biomechancs","128"
"281","7656","SYMBIOSIS DEF & SELF RECOG","128"
"282","1620","MARINE GEOLOGY AND GEOPHYSICS","129"
"283","6898","EAR","129"
"284","7179","GRAD TEACHING FELLOWS IN K-12","130"
"285","1731","GRAD TEACHING FELLOW IN K-12ED","130"
"286","7642","VIRTUAL ORGANIZATIONS","130"
"287","1253","OFFICE OF MULTIDISCIPLINARY AC","131"
"288","7179","GRAD TEACHING FELLOWS IN K-12","131"
"289","7179","GRAD TEACHING FELLOWS IN K-12","132"
"290","7179","GRAD TEACHING FELLOWS IN K-12","133"
"291","7645","DISCOVERY RESEARCH K-12","134"
"292","7714","MODULATION","135"
"293","1198","Biodiversity: Discov &Analysis","136"
"294","7374","Systematics & Biodiversity Sci","136"
"295","7625","REAL","139"
"296","1640","INFORMATION TECHNOLOGY RESEARC","141"
"297","1714","SPECIAL PROJECTS - CISE","141"
"298","2880","SOFTWARE ENGINEERING AND LANGU","141"
"299","7354","COMPUTER SYSTEMS","141"
"300","9150","EXP PROG TO STIM COMP RES","141"
"301","1710","CONDENSED MATTER PHYSICS","142"
"302","1774","CERAMICS","142"
"303","4090","ADVANCED NET INFRA & RSCH","146"
"304","7795","TRUSTWORTHY COMPUTING","146"
"305","8060","Secure &Trustworthy Cyberspace","146"
"306","7656","SYMBIOSIS DEF & SELF RECOG","147"
"307","7657","Integrative Ecologi Physiology","147"
"308","9150","EXP PROG TO STIM COMP RES","147"
"309","1524","ATMOSPHERIC CHEMISTRY","151"
"310","9150","EXP PROG TO STIM COMP RES","151"
"311","7495","ROBUST INTELLIGENCE","152"
"312","7364","INFO INTEGRATION & INFORMATICS","153"
"313","6892","CI REUSE","153"
"314","7354","COMPUTER SYSTEMS","154"
"315","7367","Cyber-Human Systems (CHS)","154"
"316","7351","THEORETICAL FOUNDATIONS (TF)","155"
"317","7644","ENERGY FOR SUSTAINABILITY","158"
"318","1265","GEOMETRIC ANALYSIS","159"
"319","1320","ECONOMICS","161"
"320","7656","SYMBIOSIS DEF & SELF RECOG","164"
"321","7298","COLLABORATIVE RESEARCH","164"
"322","5417","SHIP ACQUISITION AND UPGRADE","165"
"323","0608",,"166"
"324","0626",,"166"
"325","0636",,"166"
"326","0655",,"166"
"327","0698",,"166"
"328","7656","SYMBIOSIS DEF & SELF RECOG","167"
"329","7487","BROADENING PARTICIPATION","171"
"330","1515","AGEP","171"
"331","7682","PAARE","172"
"332","1253","OFFICE OF MULTIDISCIPLINARY AC","172"
"333","7603","SCIENCsTECH & SOCIETY","173"
"334","1675","NANOSCALE: SCIENCE & ENGIN CTR","175"
"335","1788","NANOMANUFACTURING","175"
"336","1633","MATERIALS AND SURFACE ENG","175"
"337","1468","Manufacturing Machines & Equip","175"
"338","7680","ENG DIVERSITY ACTIVITIES","175"
"339","7735","NANO EHS CORE","175"
"340","1371","POLITICAL SCIENCE","176"
"341","1320","ECONOMICS","177"
"342","1610","PHYSICAL OCEANOGRAPHY","178"
"343","1610","PHYSICAL OCEANOGRAPHY","179"
"344","1670","CHEMICAL OCEANOGRAPHY","179"
"345","1610","PHYSICAL OCEANOGRAPHY","180"
"346","1670","CHEMICAL OCEANOGRAPHY","180"
"347","1311","LINGUISTICS","181"
"348","7298","COLLABORATIVE RESEARCH","181"
"349","7364","INFO INTEGRATION & INFORMATICS","181"
"350","7495","ROBUST INTELLIGENCE","181"
"351","7701","DATA INTEROPERABILITY NETWORKS","181"
"352","1165","ADVANCES IN BIO INFORMATICS","182"
"353","1181","ECOSYSTEM STUDIES","182"
"354","1195","LONG TERM ECOLOGICAL RESEARCH","182"
"355","1690","EDUCATION/HUMAN RESOURCEsCE","183"
"356","1620","MARINE GEOLOGY AND GEOPHYSICS","183"
"357","7731","OTHER GLOBAL LEARNING & TRNING","183"
"358","1579","HYDROLOGIC SCIENCES","184"
"359","4200","NAT CENTER FOR ATMOSPHERIC RES","185"
"360","5221","ARCTIC SOCIAL SCIENCES","187"
"361","7719","DEL","189"
"362","1796","STEM TALENT EXPANSN PGM (STEP)","190"
"363","1594","HIST BLACK COLLEGES AND UNIV","191"
"364","1796","STEM TALENT EXPANSN PGM (STEP)","191"
"365","1796","STEM TALENT EXPANSN PGM (STEP)","192"
"366","1796","STEM TALENT EXPANSN PGM (STEP)","193"
"367","1133",,"193"
"368","1796","STEM TALENT EXPANSN PGM (STEP)","194"
"369","1796","STEM TALENT EXPANSN PGM (STEP)","195"
"370","1796","STEM TALENT EXPANSN PGM (STEP)","196"
"371","030F","LIGO -OPERATIONS & MAINTENANCE","197"
"372","1264","ALGEBRsUMBER THEORsND COM","199"
"373","5761","INDUSTRY/UNIV COOP RES CENTERS","200"
"374","7334","MATHEMATICAL BIOLOGY","201"
"375","1281","ANALYSIS PROGRAM","204"
"376","1335","IGERT FULL PROPOSALS","205"
"377","1335","IGERT FULL PROPOSALS","206"
"378","1335","IGERT FULL PROPOSALS","207"
"379","1335","IGERT FULL PROPOSALS","208"
"380","1335","IGERT FULL PROPOSALS","209"
"381","1335","IGERT FULL PROPOSALS","210"
"382","8062","IGERT Chemistry","210"
"383","1335","IGERT FULL PROPOSALS","211"
"384","8062","IGERT Chemistry","211"
"385","1335","IGERT FULL PROPOSALS","212"
"386","8062","IGERT Chemistry","212"
"387","1335","IGERT FULL PROPOSALS","213"
"388","1335","IGERT FULL PROPOSALS","214"
"389","1335","IGERT FULL PROPOSALS","215"
"390","1335","IGERT FULL PROPOSALS","216"
"391","8064","IGERT Materials Research","216"
"392","1335","IGERT FULL PROPOSALS","217"
"393","8063","IGERT Physics","217"
"394","1335","IGERT FULL PROPOSALS","218"
"395","8065","IGERT Astronomical Sciences","218"
"396","1335","IGERT FULL PROPOSALS","219"
"397","1335","IGERT FULL PROPOSALS","220"
"398","8065","IGERT Astronomical Sciences","220"
"399","1335","IGERT FULL PROPOSALS","221"
"400","1198","Biodiversity: Discov &Analysis","222"
"401","7187","MICROBIAL GENOME SEQUENCING","223"
"402","7275","CROSS-EF ACTIVITIES","223"
"403","9150","EXP PROG TO STIM COMP RES","223"
"404","5761","INDUSTRY/UNIV COOP RES CENTERS","224"
"405","H136",,"224"
"406","L101",,"224"
"407","J170",,"224"
"408","K521",,"224"
"409","L103",,"224"
"410","M109",,"224"
"411","M594",,"224"
"412","7335","WORKFORCE IN THE MATHEMAT SCI","225"
"413","7494","CCLI-Type 1 (Exploratory)","225"
"414","1744","TRIBAL COLLEGE & UNIVERS PROGR","227"
"415","9150","EXP PROG TO STIM COMP RES","227"
"416","I297",,"227"
"417","1215","STELLAR ASTRONOMY & ASTROPHYSC","228"
"418","7367","Cyber-Human Systems (CHS)","230"
"419","1762","SOLID STATE & MATERIALS CHEMIS","232"
"420","1265","GEOMETRIC ANALYSIS","234"
"421","1281","ANALYSIS PROGRAM","234"
"422","1218","ADVANCED TECHNOLOGIES & INSTRM","235"
"423","1773","POLYMERS","236"
"424","7298","COLLABORATIVE RESEARCH","236"
"425","1536","S-STEM:SCHLR SCI TECH ENG&MATH","238"
"426","1536","S-STEM:SCHLR SCI TECH ENG&MATH","239"
"427","1536","S-STEM:SCHLR SCI TECH ENG&MATH","241"
"428","1536","S-STEM:SCHLR SCI TECH ENG&MATH","242"
"429","1217","EXTRAGALACTIC ASTRON & COSMOLO","243"
"430","1536","S-STEM:SCHLR SCI TECH ENG&MATH","244"
"431","1536","S-STEM:SCHLR SCI TECH ENG&MATH","245"
"432","1536","S-STEM:SCHLR SCI TECH ENG&MATH","246"
"433","1536","S-STEM:SCHLR SCI TECH ENG&MATH","247"
"434","1536","S-STEM:SCHLR SCI TECH ENG&MATH","248"
"435","1536","S-STEM:SCHLR SCI TECH ENG&MATH","249"
"436","1536","S-STEM:SCHLR SCI TECH ENG&MATH","250"
"437","1536","S-STEM:SCHLR SCI TECH ENG&MATH","251"
"438","1536","S-STEM:SCHLR SCI TECH ENG&MATH","252"
"439","1215","STELLAR ASTRONOMY & ASTROPHYSC","253"
"440","1215","STELLAR ASTRONOMY & ASTROPHYSC","256"
"441","7973","Energy Recovery Linac","257"
"442","1750","MPS DMR INSTRUMENTATION","257"
"443","1938","CHEMICAL INSTRUMENTATION","257"
"444","1253","OFFICE OF MULTIDISCIPLINARY AC","257"
"445","1581","CONTINENTAL DYNAMICS PROGRAM","258"
"446","1217","EXTRAGALACTIC ASTRON & COSMOLO","259"
"447","1216","GALACTIC ASTRONOMY PROGRAM","260"
"448","1640","INFORMATION TECHNOLOGY RESEARC","261"
"449","7364","INFO INTEGRATION & INFORMATICS","261"
"450","7367","Cyber-Human Systems (CHS)","261"
"451","7494","CCLI-Type 1 (Exploratory)","263"
"452","7492","CCLI-Type 2 (Expansion)","263"
"453","9134","Integrative Activities in Phys","263"
"454","7222","OFFICE OF SPECIAL PROGRAMS-DMR","263"
"455","1795","ROBERT NOYCE SCHOLARSHIP PGM","263"
"456","7513","TUES-Type 1 Project","263"
"457","7511","TUES-Type 2 Project","263"
"458","1793","MSP-OTHER AWARDS","263"
"459","1594","HIST BLACK COLLEGES AND UNIV","263"
"460","1581","CONTINENTAL DYNAMICS PROGRAM","265"
"461","7298","COLLABORATIVE RESEARCH","265"
"462","1581","CONTINENTAL DYNAMICS PROGRAM","266"
"463","053F","NOAO -OPERATIONS & MAINTENANCE","268"
"464","7367","Cyber-Human Systems (CHS)","269"
"465","1738","ADVANCE - INSTITUTIONAL TRANSF","270"
"466","1681","ADVANCE - FELLOWS","270"
"467","9104","CLB-Advance-IT","270"
"468","1738","ADVANCE - INSTITUTIONAL TRANSF","271"
"469","9104","CLB-Advance-IT","271"
"470","1738","ADVANCE - INSTITUTIONAL TRANSF","272"
"471","9104","CLB-Advance-IT","272"
"472","1738","ADVANCE - INSTITUTIONAL TRANSF","273"
"473","5984","TRANS-REGIONAL AFFAIRS (TRA)","273"
"474","1594","HIST BLACK COLLEGES AND UNIV","274"
"475","1738","ADVANCE - INSTITUTIONAL TRANSF","275"
"476","9104","CLB-Advance-IT","275"
"477","1480","ENGINEERING RESEARCH CENTERS","276"
"478","1360","HUMAN RESOURCES DEVELOPMENT","277"
"479","1385","SPECIAL STUDIES AND ANALYSES","277"
"480","1480","ENGINEERING RESEARCH CENTERS","277"
"481","7218","RET SUPPLEMENTS","277"
"482","7564","COMMsCIRCUITS & SENS SYS","277"
"483","7680","ENG DIVERSITY ACTIVITIES","277"
"484","1385","SPECIAL STUDIES AND ANALYSES","278"
"485","1480","ENGINEERING RESEARCH CENTERS","278"
"486","7218","RET SUPPLEMENTS","278"
"487","1385","SPECIAL STUDIES AND ANALYSES","279"
"488","1480","ENGINEERING RESEARCH CENTERS","279"
"489","7218","RET SUPPLEMENTS","279"
"490","1480","ENGINEERING RESEARCH CENTERS","282"
"491","8011","Systems and Synthetic Biology","282"
"492","7625","REAL","283"
"493","7625","REAL","284"
"494","7261","PROGRAM EVALUATION","284"
"495","1182","POP & COMMUNITY ECOL PROG","285"
"496","7625","REAL","286"
"497","7492","CCLI-Type 2 (Expansion)","287"
"498","7493","CCLI-Type 3 (Comprehensive)","287"
"499","7512","TUES-Type 3 Project","287"
"500","1536","S-STEM:SCHLR SCI TECH ENG&MATH","288"
"501","7492","CCLI-Type 2 (Expansion)","288"
"502","7493","CCLI-Type 3 (Comprehensive)","289"
"503","7513","TUES-Type 1 Project","289"
"504","7492","CCLI-Type 2 (Expansion)","290"
"505","1536","S-STEM:SCHLR SCI TECH ENG&MATH","290"
"506","7493","CCLI-Type 3 (Comprehensive)","291"
"507","7512","TUES-Type 3 Project","291"
"508","7493","CCLI-Type 3 (Comprehensive)","293"
"509","7493","CCLI-Type 3 (Comprehensive)","294"
"510","7512","TUES-Type 3 Project","294"
"511","1536","S-STEM:SCHLR SCI TECH ENG&MATH","295"
"512","1998","IUSE","295"
"513","7493","CCLI-Type 3 (Comprehensive)","295"
"514","7493","CCLI-Type 3 (Comprehensive)","296"
"515","1329","PLANT GENOME RESEARCH PROJECT","297"
"516","1144","Molecular Biophysics","298"
"517","1114","Cellular Dynamics and Function","299"
"518","1198","Biodiversity: Discov &Analysis","300"
"519","7275","CROSS-EF ACTIVITIES","300"
"520","1198","Biodiversity: Discov &Analysis","301"
"521","1198","Biodiversity: Discov &Analysis","302"
"522","7378","EVOLUTIONARY GENETICS","307"
"523","1698","DEVELOP& LEARNING SCIENCES/CRI","309"
"524","1735","MATERIALS RSCH SCI & ENG CENT","310"
"525","1675","NANOSCALE: SCIENCE & ENGIN CTR","312"
"526","1735","MATERIALS RSCH SCI & ENG CENT","312"
"527","1736","MATERIALS CENTERS & EDUCATION","312"
"528","7656","SYMBIOSIS DEF & SELF RECOG","313"
"529","1735","MATERIALS RSCH SCI & ENG CENT","314"
"530","7645","DISCOVERY RESEARCH K-12","314"
"531","1736","MATERIALS CENTERS & EDUCATION","314"
"532","7298","COLLABORATIVE RESEARCH","314"
"533","1735","MATERIALS RSCH SCI & ENG CENT","316"
"534","1735","MATERIALS RSCH SCI & ENG CENT","317"
"535","1736","MATERIALS CENTERS & EDUCATION","317"
"536","1735","MATERIALS RSCH SCI & ENG CENT","318"
"537","1736","MATERIALS CENTERS & EDUCATION","318"
"538","1253","OFFICE OF MULTIDISCIPLINARY AC","320"
"539","1735","MATERIALS RSCH SCI & ENG CENT","320"
"540","1736","MATERIALS CENTERS & EDUCATION","320"
"541","1735","MATERIALS RSCH SCI & ENG CENT","321"
"542","1736","MATERIALS CENTERS & EDUCATION","321"
"543","7457","NANOSCALE SCIENCE & ENG EDUCAT","321"
"544","9150","EXP PROG TO STIM COMP RES","321"
"545","1735","MATERIALS RSCH SCI & ENG CENT","322"
"546","1736","MATERIALS CENTERS & EDUCATION","322"
"547","7577","PLANT GENOME RESEARCH RESOURCE","323"
"548","1329","PLANT GENOME RESEARCH PROJECT","324"
"549","7658","Physiolg Mechansms&Biomechancs","325"
"550","1392","Biological Anthropology","326"
"551","1390","CULTURAL ANTHROPOLOGY","326"
"552","7658","Physiolg Mechansms&Biomechancs","327"
"553","7712","ORGANIZATION","328"
"554","1189","MAJOR RESEARCH INSTRUMENTATION","329"
"555","1646","PHYSICS FRONTIER CENTER","330"
"556","7645","DISCOVERY RESEARCH K-12","331"
"557","7645","DISCOVERY RESEARCH K-12","332"
"558","7259","AISL","332"
"559","7625","REAL","332"
